001BD8C8,func_001BD8C8
001BD9E0,func_001BD9E0
001BDA00,func_001BDA00
001BDBB8,func_001BDBB8
001BDBF8,cOmDoor2_setOpen
001BDC20,cOmDoor2_setClose
001BDC48,cOmDoor2_setOpenFix
001BDCE8,cOmDoor2_setCloseFix
001BDD90,GetField_774_1BDD90
001BDD98,GetField_775_1BDD98
001BDDA0,cOmDoor2_setOpenType
001BDE00,GetPilotClassDesc_1BDE00
001BDE50,func_001BDE50
001BDED8,func_001BDED8
001BDF30,func_001BDF30
001BDFA0,func_001BDFA0
001BE060,NoOp_1BE060
001BE068,func_001BE068
001BE198,func_001BE198
001BE478,func_001BE478
001BE498,func_001BE498
001BE740,func_001BE740
001BE830,InitBytes_2F4_To_2F7_1BE830
001BE8B0,InitActorWithVtableAndTimer_1BE8B0
001BE8F0,func_001BE8F0
001BE918,func_001BE918
001BE950,func_001BE950
001BEA18,NoOp_1BEA18
001BEA20,func_001BEA20
001BEA40,cOmea_ChkTreasureBox
001BEB28,func_001BEB28
001BEBA0,func_001BEBA0
001BF428,func_001BF428
001BF478,func_001BF478
001BF4B8,func_001BF4B8
001BF4E0,func_001BF4E0
001BF518,func_001BF518
001BF5E0,func_001BF5E0
001BF7D8,func_001BF7D8
001BF8C8,func_001BF8C8
001BFA58,func_001BFA58
001BFA78,func_001BFA78
001BFAC8,func_001BFAC8
001BFB00,func_001BFB00
001BFB28,func_001BFB28
001BFB80,func_001BFB80
001BFC88,func_001BFC88
001BFCE0,NoOp_1BFCE0
001BFD28,func_001BFD28
001BFF48,func_001BFF48
001BFF68,func_001BFF68
001C0018,func_001C0018
001C0068,func_001C0068
001C00C8,func_001C00C8
001C0128,func_001C0128
001C0378,func_001C0378
001C0450,func_001C0450
001C0678,func_001C0678
001C20C8,SetField_674_1C20C8
001C20D8,func_001C20D8
001C2260,func_001C2260
001C2280,func_001C2280
001C2308,SetField_2F6_1C2308
001C2318,ClearField630_SetField2F6_1C2318
001C2370,SetField_630_1C2370
001C2378,func_001C2378
001C2408,func_001C2408
001C2490,IsEntryActive_1C2490
001C24A0,IsSpecialAnim_1C24A0
001C24E8,func_001C24E8
001C2558,cOmItem_setBlockObj
001C25A0,cOmItem_setGetRangeLong
001C25C8,cOmItem_setScrCheck
001C25F0,cOmItem_setFixPos
001C2630,func_001C2630
001C26B8,func_001C26B8
001C2790,func_001C2790
001C27E8,InitVtable214_429C80_1C27E8
001C2820,ResetField214FreeField180_1C2820
001C28A0,func_001C28A0
001C29D0,func_001C29D0
001C2B08,func_001C2B08
001C2B80,func_001C2B80
001C2C00,SetBlendField5F4_1C2C00
001C2C40,func_001C2C40
001C2CE0,func_001C2CE0
001C2D60,SetBlendField5F6_1C2D60
001C2DA0,func_001C2DA0
001C3070,func_001C3070
001C3090,func_001C3090
001C3540,func_001C3540
001C3778,func_001C3778
001C3988,func_001C3988
001C3BE8,GetOrInitGlobal785798_1C3BE8
001C3CB8,cOmSetParam_setOmData
001C3F38,cOmSub_move
001C3FC0,func_001C3FC0
001C5F40,ReturnOne_1C5F40
001C5F48,func_001C5F48
001C6898,cOmSub_initMove1_pos
001C6968,func_001C6968
001C6988,cOmSub_initMove1_ang
001C6A60,func_001C6A60
001C6B68,cOmSub_initMove3_y
001C6C30,func_001C6C30
001C6CB8,func_001C6CB8
001C7310,func_001C7310
001C77D8,cOmSub_setEndPos
001C7CA0,cOmSub_setReverse
001C7D50,cOmSub_setVibration
001C7D98,func_001C7D98
001C7DE0,func_001C7DE0
001C7E08,ClearStateAndFlag_1C7E08
001C7E30,func_001C7E30
001C7F80,func_001C7F80
001C8020,func_001C8020
001C8288,func_001C8288
001C86E8,func_001C86E8
001C8930,func_001C8930
001C8AB0,cOmThrow_SetParent
001C8BE0,cOmThrow_SetThrow
001C8CB8,cOmThrow_SetFall
001C8DD8,func_001C8DD8
001C8E50,func_001C8E50
001C8F30,func_001C8F30
001C8F80,InitFieldsWithMode5_1C8F80
001C8FC8,func_001C8FC8
001C8FF0,cOmTrump_Initialize
001C90B0,func_001C90B0
001C90E8,func_001C90E8
001C91B0,func_001C91B0
001C9268,func_001C9268
001C9860,func_001C9860
001C9A50,func_001C9A50
001C9AF0,func_001C9AF0
001CA040,func_001CA040
001CA1F8,func_001CA1F8
001CA238,func_001CA238
001CA5C8,func_001CA5C8
001CB030,func_001CB030
001CB400,func_001CB400
001CB828,func_001CB828
001CB8C0,func_001CB8C0
001CB990,func_001CB990
001CBA28,func_001CBA28
001CC668,func_001CC668
001CCA08,func_001CCA08
001CCDE0,func_001CCDE0
001CD1A0,func_001CD1A0
001CD800,func_001CD800
001CD9C0,func_001CD9C0
001CE068,func_001CE068
001CE6C8,func_001CE6C8
001CE870,func_001CE870
001CEC68,func_001CEC68
001CED40,func_001CED40
001CEF28,func_001CEF28
001CF140,func_001CF140
001CF160,cOmWeapon_setParent
001CF340,func_001CF340
001CF3A8,func_001CF3A8
001CF4A8,cOmWeapon_setFall
001CF6E0,func_001CF6E0
001CF8B0,func_001CF8B0
001CFA20,cOmWeapon_setThrow
001CFB28,func_001CFB28
001CFC48,cOmWeapon_setThrowPL
001CFD60,func_001CFD60
001CFE88,func_001CFE88
001D0140,func_001D0140
001D0240,func_001D0240
001D0340,func_001D0340
001D0408,func_001D0408
001D04D0,Obj1D00_ClearState_6
001D04E8,Obj1D00_SetState_6_2_a1
001D0508,Obj1D00_SetState_6_4_a1
001D0528,Obj1D00_SetState6_Variant6_a1
001D0540,Obj1D00_SetState_6_C_a1
001D0560,Obj1D00_SetState_6_8_a1
001D0580,Obj1D00_SetState_6_A
001D05A0,Obj1D00_SetState_6_E_a1
001D05C0,Obj1D00_ClearState_7
001D05D8,Obj1D00_SetState_7_2
001D05F8,Obj1D00_SetState_7_4
001D0618,Obj1D00_SetState_7_6
001D0638,Obj1D00_SetState_7_8
001D0658,Obj1D00_SetState_7_A_a1
001D0678,Obj1D00_SetState_7_C_a1
001D0698,Obj1D00_SetState_7_E_a1
001D06B8,Obj1D00_SetState_7_10
001D06D8,Obj1D00_SetState_7_12
001D06F8,Obj1D00_SetState_7_14
001D0718,Obj1D00_SetState_7_16
001D0738,Obj1D00_SetState_7_18
001D0758,Obj1D00_SetState_7_1A_a1
001D0778,Obj1D00_SetState_7_1C
001D0798,Obj1D00_ClearState_8
001D07B0,Obj1D00_ClearState_9
001D07C8,Obj1D00_ClearState_A
001D07E0,Obj1D00_GetField_664
001D07E8,Obj1D00_GetField_665
001D07F0,Obj1D00_TickTimer_668
001D0818,cOmWeapon_SetBreak
001D0B08,Obj1D00_IsSet_Byte_2F4_EqFour_Byte_2F5_1D0B08
001D0B38,func_001D0B38
001D0C10,GetField_68C_1D0C10
001D0C18,Obj0000_Set_Field_68C_Zero_1D0C18
001D0C28,GetSingleton786178_1D0C28
001D0C78,InitNode_1D0C78
001D0CE8,func_001D0CE8
001D0DF8,func_001D0DF8
001D0EA8,BlackJack__ctor
001D0FD8,BlackJack_Initialize
001D11E8,BlackJack_Release
001D1208,BlackJack_Main
001D1330,func_001D1330
001D13B8,func_001D13B8
001D1770,func_001D1770
001D1AA8,func_001D1AA8
001D1D38,func_001D1D38
001D1F30,func_001D1F30
001D2888,func_001D2888
001D2A28,func_001D2A28
001D2BB0,func_001D2BB0
001D2CF0,func_001D2CF0
001D2EE0,func_001D2EE0
001D3110,func_001D3110
001D32D8,func_001D32D8
001D3430,func_001D3430
001D3508,func_001D3508
001D3808,func_001D3808
001D3A48,func_001D3A48
001D3CE8,func_001D3CE8
001D3FA0,func_001D3FA0
001D4258,func_001D4258
001D4480,func_001D4480
001D44D8,BlackJack_SetBlackJackCamera
001D4578,BlackJack_ClearBlackJackCamera
001D45A0,func_001D45A0
001D4980,func_001D4980
001D49B0,func_001D49B0
001D49E0,func_001D49E0
001D4AA8,func_001D4AA8
001D4B70,NoOp_1D4B70
001D4D60,func_001D4D60
001D4D80,func_001D4D80
001D4DF0,func_001D4DF0
001D4F48,func_001D4F48
001D4F78,BlackJackId_Move
001D4FD0,BlackJackId__Trans
001D51B8,SetFlagOnEntries7C_1D51B8
001D52A0,BlackJackId_SetDefaultDisp
001D5360,func_001D5360
001D5430,func_001D5430
001D5500,func_001D5500
001D55D0,SetFlagEntries21And22_1D55D0
001D5610,SetFlagEntries7And8_1D5610
001D5650,SetFlagEntries5And6_1D5650
001D5690,func_001D5690
001D5760,func_001D5760
001D5780,func_001D5780
001D57A0,SetBlendField5B4_1D57A0
001D5848,SetBlendField4BC_1D5848
001D58F0,SetBlendField6AC_1D58F0
001D5998,SetBlendField105C_1D5998
001D5A40,SetBlendField3C4_1D5A40
001D5AE8,SetBlendField2CC_1D5AE8
001D5B90,SetBlendField820_1D5B90
001D5C38,func_001D5C38
001D5D20,func_001D5D20
001D5E08,func_001D5E08
001D5F50,func_001D5F50
001D6030,func_001D6030
001D60F8,func_001D60F8
001D61C0,func_001D61C0
001D6310,func_001D6310
001D6460,func_001D6460
001D65B0,func_001D65B0
001D6700,func_001D6700
001D6850,func_001D6850
001D69A0,func_001D69A0
001D69E8,func_001D69E8
001D6A30,func_001D6A30
001D6A50,func_001D6A50
001D6A70,func_001D6A70
001D6BC0,func_001D6BC0
001D6BE0,func_001D6BE0
001D6C28,func_001D6C28
001D6C70,func_001D6C70
001D6C90,func_001D6C90
001D6CD8,func_001D6CD8
001D6D68,SetLinkedObjField2B_1D6D68
001D6DB0,Obj0000_Init_Fields_00_04_1D6DB0
001D6E20,func_001D6E20
001D6F30,func_001D6F30
001D6FE0,Poker__ctor
001D70D0,Poker_Initialize
001D72B0,Poker_Release
001D72D0,Poker_SetDefaultDisp
001D7378,Poker_Main
001D7450,func_001D7450
001D7560,func_001D7560
001D79D8,func_001D79D8
001D7DC0,func_001D7DC0
001D8120,func_001D8120
001D8480,func_001D8480
001D8B98,func_001D8B98
001D94D0,func_001D94D0
001D9CA0,func_001D9CA0
001D9D28,func_001D9D28
001DA158,func_001DA158
001DA2A8,func_001DA2A8
001DA4E8,func_001DA4E8
001DA670,func_001DA670
001DA910,func_001DA910
001DAB00,func_001DAB00
001DAE18,func_001DAE18
001DAEC0,func_001DAEC0
001DB440,func_001DB440
001DB558,func_001DB558
001DB9B8,func_001DB9B8
001DBCF8,func_001DBCF8
001DBD50,Poker_SetPokerCamera
001DBDF0,Poker_ClearPokerCamera
001DBE18,func_001DBE18
001DC1A8,func_001DC1A8
001DC2B8,func_001DC2B8
001DC4C0,func_001DC4C0
001DC5F8,func_001DC5F8
001DC710,func_001DC710
001DC798,func_001DC798
001DC980,func_001DC980
001DCAD8,func_001DCAD8
001DCC30,func_001DCC30
001DCDA8,func_001DCDA8
001DCE60,NoOp_1DCE60
001DCE68,func_001DCE68
001DD048,func_001DD048
001DD068,func_001DD068
001DD0D8,func_001DD0D8
001DD180,func_001DD180
001DD1A0,func_001DD1A0
001DD1F8,func_001DD1F8
001DD218,func_001DD218
001DD238,func_001DD238
001DD258,SetCustomIDDispOneOrAll_1DD258
001DD340,func_001DD340
001DD5A0,func_001DD5A0
001DD648,SetCustomIDNumberIndexed_1DD648
001DD6D8,func_001DD6D8
001DD770,func_001DD770
001DD840,func_001DD840
001DD910,func_001DD910
001DD9E0,func_001DD9E0
001DDAB0,func_001DDAB0
001DDB10,SetBlendField1D4_1DDB10
001DDBB8,SetBlendField348_1DDBB8
001DDC60,SetBlendField4BCColor_1DDC60
001DDD08,SetBlendField630_1DDD08
001DDDB0,func_001DDDB0
001DDF08,func_001DDF08
001DE050,func_001DE050
001DE088,func_001DE088
001DE170,func_001DE170
001DE258,func_001DE258
001DE340,func_001DE340
001DE428,func_001DE428
001DE4F8,func_001DE4F8
001DE5F8,func_001DE5F8
001DE7C8,func_001DE7C8
001DE858,func_001DE858
001DEA50,func_001DEA50
001DEB08,func_001DEB08
001DEBE8,SetField_56_1DEBE8
001DEC70,func_001DEC70
001DECE0,func_001DECE0
001DEDA8,func_001DEDA8
001DEDC8,func_001DEDC8
001DEE20,func_001DEE20
001DEE40,func_001DEE40
001DEE60,func_001DEE60
001DEF48,func_001DEF48
001DEFC8,func_001DEFC8
001DF048,func_001DF048
001DF0F0,func_001DF0F0
001DF198,func_001DF198
001DF278,func_001DF278
001DF358,func_001DF358
001DF428,func_001DF428
001DF528,func_001DF528
001DF758,func_001DF758
001DF7D0,func_001DF7D0
001DF820,func_001DF820
001DF858,func_001DF858
001DF890,func_001DF890
001DF940,func_001DF940
001DF988,PokerId_Move
001DF9B8,PokerId__Trans
001DFB98,Slot1
001DFC48,Slot1_Initialize
001DFD50,Slot1_SetActBtn
001DFD90,func_001DFD90
001DFDE0,func_001DFDE0
001E0210,func_001E0210
001E0310,func_001E0310
001E0840,func_001E0840
001E0CA8,func_001E0CA8
001E1CD0,func_001E1CD0
001E2008,func_001E2008
001E2240,func_001E2240
001E24A0,func_001E24A0
001E26D8,func_001E26D8
001E28D0,func_001E28D0
001E2AC8,func_001E2AC8
001E2CC0,func_001E2CC0
001E2EB8,func_001E2EB8
001E2FD0,func_001E2FD0
001E3128,func_001E3128
001E31B0,func_001E31B0
001E3218,Slot1_SetSlotLayer
001E3240,func_001E3240
001E3298,func_001E3298
001E32E8,func_001E32E8
001E3388,func_001E3388
001E33B0,func_001E33B0
001E3630,func_001E3630
001E3758,func_001E3758
001E3858,func_001E3858
001E3928,func_001E3928
001E39D0,func_001E39D0
001E3A98,func_001E3A98
001E3B40,func_001E3B40
001E3C08,func_001E3C08
001E3CB0,func_001E3CB0
001E3D78,func_001E3D78
001E3DD0,func_001E3DD0
001E3E40,func_001E3E40
001E4010,func_001E4010
001E4200,func_001E4200
001E4308,func_001E4308
001E4438,func_001E4438
001E44A8,func_001E44A8
001E4520,func_001E4520
001E4610,func_001E4610
001E4730,Slot2
001E47C0,Slot2_Initialize
001E48E0,Slot2_SetActBtn
001E4920,func_001E4920
001E4970,func_001E4970
001E4D48,func_001E4D48
001E4E28,func_001E4E28
001E5268,func_001E5268
001E5448,func_001E5448
001E58B8,func_001E58B8
001E58F8,func_001E58F8
001E5D08,func_001E5D08
001E5F30,func_001E5F30
001E6270,func_001E6270
001E6498,func_001E6498
001E6718,func_001E6718
001E6780,Slot2_SetSlotLayer
001E67A8,func_001E67A8
001E6820,func_001E6820
001E6870,func_001E6870
001E6910,func_001E6910
001E6938,func_001E6938
001E6A48,func_001E6A48
001E6B70,func_001E6B70
001E6BE8,func_001E6BE8
001E6C80,func_001E6C80
001E6CD8,func_001E6CD8
001E6D48,func_001E6D48
001E6DA0,func_001E6DA0
001E6E10,func_001E6E10
001E6E68,func_001E6E68
001E6ED8,func_001E6ED8
001E6FE8,func_001E6FE8
001E7118,func_001E7118
001E7368,func_001E7368
001E73C0,func_001E73C0
001E7440,func_001E7440
001E7470,func_001E7470
001E7538,func_001E7538
001E7600,func_001E7600
001E7660,func_001E7660
001E77B0,func_001E77B0
001E7848,func_001E7848
001E7868,func_001E7868
001E7888,func_001E7888
001E78A8,func_001E78A8
001E78C8,func_001E78C8
001E78E8,func_001E78E8
001E7908,func_001E7908
001E7960,InitStructZeroedFields_1E7960
001E79A8,InitClearStructAndSet_1E79A8
001E79E8,func_001E79E8
001E7E18,func_001E7E18
001E7EA0,func_001E7EA0
001E8798,InitStructSubfieldsAndFloat_1E8798
001E8830,func_001E8830
001E8DA8,InitStructAndSubfields_1E8DA8
001E8E48,func_001E8E48
001E8EB8,func_001E8EB8
001E8F78,func_001E8F78
001E9028,func_001E9028
001E90F8,func_001E90F8
001E91F8,DogRace_Initialize
001E97B0,func_001E97B0
001E9E40,func_001E9E40
001E9ED8,DogRace_SetActBtn
001E9F18,func_001E9F18
001E9F68,func_001E9F68
001EA1A8,func_001EA1A8
001EA1F8,func_001EA1F8
001EA830,func_001EA830
001EB030,func_001EB030
001EB648,func_001EB648
001EB718,func_001EB718
001EB7B8,func_001EB7B8
001EB9F8,func_001EB9F8
001EBA20,func_001EBA20
001EBB78,func_001EBB78
001EBC58,func_001EBC58
001EBE00,func_001EBE00
001EBF50,func_001EBF50
001EC088,func_001EC088
001EC540,func_001EC540
001EC820,func_001EC820
001EC8A8,func_001EC8A8
001ECA60,func_001ECA60
001ECA80,func_001ECA80
001ECAF0,func_001ECAF0
001ECBD0,func_001ECBD0
001ECBF0,func_001ECBF0
001ECC48,func_001ECC48
001ECE30,func_001ECE30
001ECF30,func_001ECF30
001ECFE8,func_001ECFE8
001ED050,func_001ED050
001ED178,func_001ED178
001ED3C0,func_001ED3C0
001ED488,SetField_162C_1ED488
001ED490,func_001ED490
001ED4B0,func_001ED4B0
001ED4E8,func_001ED4E8
001ED548,func_001ED548
001ED5B8,func_001ED5B8
001ED660,func_001ED660
001ED680,func_001ED680
001ED6E0,func_001ED6E0
001ED700,func_001ED700
001ED7C8,Obj0000_Or_Field_0_Bit_1_Clear_Field_348_1ED7C8
001ED7E0,func_001ED7E0
001ED848,func_001ED848
001EDC28,func_001EDC28
001EDD90,func_001EDD90
001EDE38,func_001EDE38
001EDEA8,func_001EDEA8
001EDF60,func_001EDF60
001EDF80,func_001EDF80
001EDFD8,func_001EDFD8
001EE1C0,SetCustomIDDispOneOrAll_1EE1C0
001EE2A8,func_001EE2A8
001EE2C8,func_001EE2C8
001EE2E8,func_001EE2E8
001EE5F0,func_001EE5F0
001EE6C8,func_001EE6C8
001EE730,func_001EE730
001EE768,ClearFields00And30_1EE768
001EE9A0,ClearObjRef_1EE9A0
001EE9C8,ColiseumBattle__ctor
001EEA38,ColiseumBattle_Initialize
001EEC68,func_001EEC68
001EEC98,ColiseumBattle_Main
001EED00,func_001EED00
001EF180,func_001EF180
001EF740,NoOp_1EF740
001EF748,func_001EF748
001EF810,func_001EF810
001EF8B8,func_001EF8B8
001EF978,func_001EF978
001EFA50,func_001EFA50
001EFC48,func_001EFC48
001EFD00,func_001EFD00
001EFD70,func_001EFD70
001EFE70,ColiseumBattle_PlCtrlOff
001EFED0,func_001EFED0
001EFFF8,func_001EFFF8
001F0360,func_001F0360
001F03E8,func_001F03E8
001F0490,NoOp_1F0490
001F0498,func_001F0498
001F0530,NoOp_1F0530
001F0538,func_001F0538
001F05F0,NoOp_1F05F0
001F05F8,func_001F05F8
001F06A8,func_001F06A8
001F0778,func_001F0778
001F07B8,NoOp_1F07B8
001F07C0,func_001F07C0
001F0870,NoOp_1F0870
001F0878,func_001F0878
001F08B8,func_001F08B8
001F0978,func_001F0978
001F0A20,NoOp_1F0A20
001F0A28,func_001F0A28
001F0BF8,func_001F0BF8
001F0CE8,func_001F0CE8
001F0E10,NoOp_1F0E10
001F0E18,func_001F0E18
001F1038,func_001F1038
001F1100,func_001F1100
001F1140,NoOp_1F1140
001F1148,func_001F1148
001F1388,func_001F1388
001F14C8,func_001F14C8
001F15B8,NoOp_1F15B8
001F15C0,func_001F15C0
001F16D8,func_001F16D8
001F17D0,func_001F17D0
001F1810,func_001F1810
001F1918,func_001F1918
001F1B18,NoOp_1F1B18
001F1B20,func_001F1B20
001F1C48,NoOp_1F1C48
001F1C50,func_001F1C50
001F1D00,func_001F1D00
001F1DF8,func_001F1DF8
001F1ED8,NoOp_1F1ED8
001F1EE0,func_001F1EE0
001F20F0,Obj1F20_NoOp_20F0
001F20F8,func_001F20F8
001F2420,Obj1F20_NoOp_2420
001F2428,func_001F2428
001F2538,Obj1F20_NoOp_2538
001F2540,func_001F2540
001F2648,Obj1F20_NoOp_2648
001F2650,func_001F2650
001F2690,Obj1F20_NoOp_2690
001F2698,func_001F2698
001F2708,func_001F2708
001F27B0,func_001F27B0
001F28C0,func_001F28C0
001F28F0,func_001F28F0
001F2990,func_001F2990
001F29C0,SetCustomIDDispOneOrAll_1F29C0
001F2A88,func_001F2A88
001F2B28,func_001F2B28
001F2B80,func_001F2B80
001F2CF0,func_001F2CF0
001F2D60,func_001F2D60
001F30B8,func_001F30B8
001F3118,func_001F3118
001F3260,func_001F3260
001F32A0,func_001F32A0
001F33F8,func_001F33F8
001F3488,func_001F3488
001F3580,InitClearStructAndSubfields_1F3580
001F35C8,ColiseumEmSelect__Initialize
001F38A0,func_001F38A0
001F38F0,ColiseumEmSelect_Main
001F3930,func_001F3930
001F3D38,func_001F3D38
001F3DF0,func_001F3DF0
001F4068,func_001F4068
001F4248,func_001F4248
001F4428,func_001F4428
001F44E0,func_001F44E0
001F4530,func_001F4530
001F45D8,func_001F45D8
001F4648,func_001F4648
001F46E0,func_001F46E0
001F4700,func_001F4700
001F4758,func_001F4758
001F4778,SetCustomIDDispOneOrAll_1F4778
001F4840,func_001F4840
001F4928,func_001F4928
001F4B78,func_001F4B78
001F4B98,func_001F4B98
001F4C40,SetCustomIDSlotNumber_1F4C40
001F4CA8,func_001F4CA8
001F4FF0,func_001F4FF0
001F5098,NoOp_1F5098
001F50A0,func_001F50A0
001F5210,SetCustomIDSlotNumberAlt_1F5210
001F5278,func_001F5278
001F52A0,func_001F52A0
001F53A8,func_001F53A8
001F5478,func_001F5478
001F5510,func_001F5510
001F55C0,func_001F55C0
001F5650,func_001F5650
001F5A58,JukeBox
001F5C48,func_001F5C48
001F5CC0,JukeBox_Execute
001F5E90,func_001F5E90
001F5EF8,ResetAnimState_1F5EF8
001F5F70,func_001F5F70
001F6078,func_001F6078
001F60D8,func_001F60D8
001F6208,func_001F6208
001F6520,func_001F6520
001F6680,func_001F6680
001F6758,func_001F6758
001F6A20,func_001F6A20
001F6CE0,ClearField00_1F6CE0
001F6CF8,Obj0000_Clear_Fields_00_08_0C_0E_10_12_1F6CF8
001F6D18,CasinoWork_SetWarmUpRoom
001F6D38,CasinoWork_ResetWarmUpRoom
001F6E18,func_001F6E18
001F6E48,func_001F6E48
001F6E68,func_001F6E68
001F6E98,Tramp_003B4AD8_1F6E98
001F6ED8,NoOp_1F6ED8
001F6EE0,SetFlagBitF30IfField35Active_1F6EE0
001F6F10,cActionButtonUnit_setExit
001F6F58,func_001F6F58
001F6FA0,ReturnOne_1F6FA0
001F7050,func_001F7050
001F70C8,func_001F70C8
001F7228,func_001F7228
001F72C0,func_001F72C0
001F7360,func_001F7360
001F75B0,Obj0000_Clear_Byte_PTR_003BD6E8_1380_94_Bit0_1F75B0
001F75D0,func_001F75D0
001F7800,Obj0000_Swap_Field_4_In_Scaled_A1_Entry_1F7800
001F7858,LookupSlotPopulateFieldsAndDispatch_1F7858
001F7900,cActionButton_setCommandList
001F7A30,func_001F7A30
001F7AE8,Setup_1F7AE8
001F7B50,NoOp_1F7B50
001F7B58,NoOp_1F7B58
001F7B60,InitVtableAndClearFlags_1F7B60
001F7B88,func_001F7B88
001F7BD8,func_001F7BD8
001F7C60,InitVtablePtrAndClearFlags_1F7C60
001F7C88,GetOrInit_460D40_1F7C88
001F7CC8,func_001F7CC8
001F7D18,NoOp_1F7D18
001F7D20,func_001F7D20
001F7D48,Adjust_theta
001F7DA0,Adjust_theta_vec
001F7DF8,capVu0Length
001F7E28,capVu0LengthSq
001F7E48,capVu0LengthAB
001F7E80,capVu0MagnitudeXZ
001F7EB0,capVu0MagnitudeSqXZ
001F7ED8,capVu0AddVectorXYZ
001F7EF0,capVu0Sin
001F7FB8,capVu0Cos
001F8140,capVu0Acos
001F8180,capVu0Atan2
001F8350,capVu0ApplyMatrixXYZ
001F83E8,cArea_HitCheck_1F83E8
001F8438,cArea_HitCheck
001F85D0,func_001F85D0
001F89A8,cArea_AreaGetCenterPos
001F8A40,Clear_Field_00_14_1F8A40
001F8A60,func_001F8A60
001F9070,func_001F9070
001F91D0,func_001F91D0
001F92C0,func_001F92C0
001F9848,cCoreSave_systemInit
001F98D0,cCoreSave_gameInit
001F9A98,func_001F9A98
001F9AD0,func_001F9AD0
001F9AF0,func_001F9AF0
001F9B10,cCoreSave_stageInit
001F9B88,func_001F9B88
001F9C30,CopyGlobalPairToTarget_1F9C30
001F9C58,UpdateCounterClamped_1F9C58
001F9C88,SetFieldShorts0C0E_1F9C88
001F9CB0,func_001F9CB0
001F9E00,UpdateActiveFlag_1F9E00
001F9E28,func_001F9E28
001F9E68,func_001F9E68
001F9E90,Obj0000_Set_Field_178_D_00747A0C_1F9E90
001F9EB0,Obj0000_Set_D_00747A0C_Field_178_If_NonNull_1F9EB0
001F9F50,func_001F9F50
001F9FC0,func_001F9FC0
001F9FF0,GetSubObjAt180_1F9FF0
001FA010,cCoreSave_getGameLevel
001FA080,func_001FA080
001FA148,cCoreSave_setGameLevel
001FA1A0,func_001FA1A0
001FA280,cCoreSave_addGameLevelPoint
001FA558,cCoreSave_GameLevelUp
001FA620,Obj0000_Get_Short_1C_Via_Ptr_1FA620
001FA638,Obj1FA6_Set_Short_1C_1FA638
001FA658,cCoreSave_setGameDifficulty
001FA678,Obj0000_Get_Byte_1F_If_Ptr_NonNull_1FA678
001FA690,cCoreSave_setClearNum
001FA6C0,cCoreSave_getClearNum
001FA6F8,cCoreSave_setGold
001FA710,GetTimerValue_1FA710
001FA750,cCoreSave_addGold
001FA820,cCoreSave_initAddGold
001FA838,GetArrayElemAt28_1FA838
001FA858,Obj0000_Get_Field_24_Via_Ptr0_1FA858
001FA870,cCoreSave_subGold
001FA8E0,IsTimerExpired_1FA8E0
001FA908,cCoreSave_setKeyCardNum
001FA950,cCoreSave_getKeyCardNum
001FA9B8,cCoreSave_setKeyNum
001FAA00,cCoreSave_getKeyNum
001FAB28,cCoreSave_clearGodItem
001FAB50,cCoreSave_addGodItem
001FABB0,cCoreSave_getGodItemNum
001FAC00,ShiftDownBytesA8_FAC00
001FAC58,Obj0000_Get_Byte_A8_Via_Ptr0_1FAC58
001FAC68,Obj0000_Get_Field_84_Or_ReturnK_64_1FAC68
001FAC80,GetField80ViaPtr_1FAC80
001FAC98,cCoreSave_setVital
001FACB0,func_001FACB0
001FAD38,GetByteAt134ByIndex_1FAD38
001FAD58,SetStateIndexClamped_1FAD58
001FAD88,AddClampD_Byte_154_1FAD88
001FADC0,Set_Byte_155_Clamp5_1FADC0
001FADF0,AddSubStateIndexClamped_1FADF0
001FAE28,Obj0000_Set_Byte_156_If_NonNull_1FAE28
001FAE40,Obj0000_Add_Byte_156_If_Ptr0_NonNull_1FAE40
001FAE60,GetField154Byte_1FAE60
001FAEA0,GetField155Byte_1FAEA0
001FAEE0,cCoreSave_getReelItem
001FAF20,cCoreSave_setSkill
001FAF58,cCoreSave_getSkill
001FAFA8,InitSlotTable_1FAFA8
001FAFF0,func_001FAFF0
001FB330,func_001FB330
001FB4D8,cCoreSave_translateSaveItem
001FB6C8,cCoreSave_getCombo
001FB750,cCoreSave_getComboLv
001FB7D8,cCoreSave_setCombo
001FB830,cCoreSave_getComboMax
001FB868,cCoreSave_setComboMax
001FB8B8,cCoreSave_setGodReel
001FB928,cCoreSave_ckGodReel
001FB980,func_001FB980
001FBD28,AddClamped_Byte_8A_1FBD28
001FBD60,GetField8AByte_1FBD60
001FBDA0,Obj0000_Set_Short_88_If_LT_1000
001FBDD0,ClearField46Array_1FBDD0
001FBE08,cCoreSave_getKillEmNum
001FBE40,cCoreSave_addKillEmNum
001FBEB8,cCoreSave_clearKillNpcNum
001FBED0,cCoreSave_getKillNpcNum
001FBEE8,cCoreSave_addKillNpcNum
001FBF18,AddCounterFields12AndBB8_1FBF18
001FBF48,Obj0000_Get_Short_12_Via_Ptr_1FBF48
001FBF60,cCoreSave_initContinueNum
001FBF78,Obj0000_Set_Short_12_If_Ptr_NonNull_1FBF78
001FBF90,cCoreSave_setClearStage
001FBFD0,IsSet_Field_A4_1FBFD0
001FC020,FindFreeSlot_1FC020
001FC0A8,cCoreSave_getCostumeNo
001FC0C0,Obj0000_Get_Byte_AF_1FC0C0
001FC0D8,cCoreSave_setCostumeNo
001FC100,Obj0000_Set_Bytes_AE_AF_1FC100
